start_time,end_time,wav_file,emotion,V,A,D,speaker,transcriptions
96.7713,103.3594,Ses02M_impro04_F008,neu,3.3333,2.3333,3.0,Ses02F,"Well, you're talented so keep that in mind, you know, you shouldn't give yourself too hard of a time."
117.76,119.58,Ses02M_impro04_F009,sad,2.0,1.3333,2.0,Ses02F,I'm sorry.
139.5605,145.0028,Ses02M_impro04_F010,neu,3.0,2.0,3.0,Ses02F,"That's- I mean. There are more factors then just whether you're good or not, you know what I mean like"
145.0661,155.5569,Ses02M_impro04_F011,neu,3.0,2.0,3.3333,Ses02F,"and the fact that you know there is always different types of things and what kind of people they want in the office and whether it's male or female or you know what I mean, like things are out of your control."
155.645,159.2365,Ses02M_impro04_F012,neu,3.0,1.6667,3.6667,Ses02F,So you should take that in consideration rather than giving yourself such a hard time.
174.11,180.8,Ses02M_impro04_F014,neu,3.3333,2.3333,3.3333,Ses02F,"You know and the fact you still here and still cooking, like it's good that you're thinking about it, that you're reconsidering."
180.81,188.2546,Ses02M_impro04_F015,neu,3.0,2.3333,3.3333,Ses02F,"But like, just because you're considering why it's been so difficult doesn't mean you should just stop."
196.1824,201.1541,Ses02M_impro04_F016,neu,3.0,2.6667,3.0,Ses02F,"Maybe you should take a little break from it, but I don't think you should stop."
117.9015,123.4099,Ses02M_impro04_M014,sad,2.3333,2.3333,2.3333,Ses02M,"I don't know, it's just not, I don't know - I don't know what to do really, you know, I'm just thinking"
167.71,170.99,Ses02M_impro04_M019,ang,2.0,3.3333,3.0,Ses02M,this doesn't happen to a normal person.
214.4085,217.5372,Ses02M_impro04_M022,sad,2.6667,1.6667,1.6667,Ses02M,Right. Thanks for talking to me.
3.6155,4.8484,Ses02M_impro05_F000,neu,3.5,3.0,2.5,Ses02F,"Hi, can I help you?"
9.295,13.2588,Ses02M_impro05_F001,neu,3.5,3.0,3.0,Ses02F,"Oh, did you check? Did you make sure as it went around the second time that it-"
14.74,16.49,Ses02M_impro05_F002,neu,3.0,2.5,2.5,Ses02F,"Okay. Well, um- the f."
16.49,27.9028,Ses02M_impro05_F003,neu,3.0,3.0,3.0,Ses02F,"Actually I'm looking here at the information, the flight that you were on we had some trouble with some of the baggage, it looks like a few peoples' bags didn't make it through. Um, so-"
30.47,36.5507,Ses02M_impro05_F004,neu,3.0,3.0,3.0,Ses02F,"Well, you can fill out this paperwork um- and if for some reason it shows up, we can bring it to you, but-"
38.1619,46.2674,Ses02M_impro05_F005,neu,2.5,3.0,3.0,Ses02F,"Well, sometimes it's just late baggage or misplaced baggage and it comes out but it seems to be here and just I'm reading off of this that"
46.2872,53.6683,Ses02M_impro05_F006,neu,2.5,3.0,3.5,Ses02F,Uh- it didn't make it into the second plane so it looks like there - they don't actually know what happened to it.
56.6475,69.87,Ses02M_impro05_F007,neu,2.5,3.0,3.5,Ses02F,"Um, well, sometimes there is just difficulties with loading on to the plane. Uh- There can be a theft or uh- some sort of you know mishap with a cart or something."
69.88,72.1149,Ses02M_impro05_F008,neu,3.0,2.5,2.5,Ses02F,"I- I- I understand, but um."
74.3085,75.0407,Ses02M_impro05_F009,neu,3.0,2.5,2.5,Ses02F,Okay
81.36,82.59,Ses02M_impro05_F010,neu,3.0,2.5,2.5,Ses02F,Right.
83.1331,94.2758,Ses02M_impro05_F011,neu,2.0,3.0,3.5,Ses02F,"I understand that. Um- So I'm going to put down here that you looking for your baggage, but we actually can't, uh this bag is likely not going to show up so what we're going to do-"
100.2715,104.9224,Ses02M_impro05_F012,neu,2.5,3.0,3.0,Ses02F,"Sometimes it gets stolen, sometimes it gets misplaced on another plane and"
105.3994,111.5716,Ses02M_impro05_F013,neu,2.5,3.0,3.0,Ses02F,"they - they, it gets shipped to somewhere else and then it's stuck somewhere and then we have no way of tracking that."
111.7101,113.5505,Ses02M_impro05_F014,neu,2.5,2.5,2.5,Ses02F,So we'll- what we'll do
119.3685,125.56,Ses02M_impro05_F015,neu,3.0,3.0,3.5,Ses02F,Right. Like I said sometimes a theft and things happen like that but we are willing to reim-reimburse you.
125.59,127.15,Ses02M_impro05_F016,neu,3.0,2.5,2.5,Ses02F,"Um, so."
133.4189,141.79,Ses02M_impro05_F017,neu,2.5,3.0,2.5,Ses02F,"We have very tight security but we -uh- there are times when we just can't uh make sure there aren't absolutely no human error, you know"
141.8,145.15,Ses02M_impro05_F018,neu,2.0,2.5,3.0,Ses02F,I'm sorry there is no guarantee on baggage.
152.8519,154.4152,Ses02M_impro05_F019,neu,3.0,2.5,3.0,Ses02F,"I understand, so-"
159.91,162.69,Ses02M_impro05_F020,neu,3.0,3.5,3.5,Ses02F,"all right, We've already checked back here for your baggage"
162.7,165.64,Ses02M_impro05_F021,neu,3.0,3.5,3.0,Ses02F,and we will continue to look for it and because your paper-
180.8041,187.9777,Ses02M_impro05_F023,neu,2.5,3.5,3.0,Ses02F,"Well, it's- it's just sort of help with the fact uh that you lost some of your possessions and we rather do that than-"
203.06,209.3303,Ses02M_impro05_F024,neu,2.5,3.0,3.0,Ses02F,The airline can't afford to give you everything that is in that suitcase. and so-
211.7643,217.8594,Ses02M_impro05_F025,neu,2.5,3.0,3.5,Ses02F,Well because lots of people get their baggage lost and we don't want to have false claims or anything like that so we have
217.8694,226.37,Ses02M_impro05_F026,neu,2.5,3.0,3.5,Ses02F,"we can give you fifty dollar to sort of make up for it, to compensate, and we can definitely let you know if it shows up but likely, more than likely-"
2.6966,3.9776,Ses02M_impro05_M000,neu,3.5,3.0,2.5,Ses02M,Hi. Um-
4.9295,9.479,Ses02M_impro05_M001,neu,3.0,2.5,3.0,Ses02M,It seems that uh- my-my bag didn't make it out on the carousel.
11.48,16.5042,Ses02M_impro05_M002,neu,3.0,3.5,3.0,Ses02M,"Yes, yes, it's gone around like you know twenty times. It's been about a half hour."
27.2271,31.5242,Ses02M_impro05_M003,neu,3.0,3.5,2.5,Ses02M,Okay. So what-what do I have to get you know
112.1652,119.18,Ses02M_impro05_M013,ang,2.0,4.5,4.0,Ses02M,"But we have the tags on. I mean like it wouldn't you know, if it got stuck somewhere it's like well this is nobodies bag I mean maybe you know look on the tag and"
126.7989,133.6168,Ses02M_impro05_M016,ang,2.0,4.0,4.0,Ses02M,"Theft? Don't you know like all these people that are work - you keep like an eye on them, how can they get away with-"
148.04,153.3268,Ses02M_impro05_M018,ang,2.0,4.0,4.0,Ses02M,you don't realize the stuff that I've got in that - I really need to get the suitcase okay
207.03,211.9163,Ses02M_impro05_M025,ang,1.5,4.0,4.5,Ses02M,The a- what? Talking about a core they can't afford it? I mean-
225.36,230.89,Ses02M_impro05_M026,ang,2.0,4.0,4.0,Ses02M,I mean you're not helping me here. What do I have to do here? Do I need to sue the airline company is that what I should do
36.84,40.93,Ses02M_impro06_F002,sad,1.5,1.5,2.5,Ses02F,"It doesn't make any easier, yes."
49.85,53.681,Ses02M_impro06_F003,sad,1.5,2.0,3.5,Ses02F,"Oh, man. I'm so sorry."
69.6811,74.42,Ses02M_impro06_F004,sad,2.0,2.5,3.5,Ses02F,"It's going to be so rough, I'm sorry."
98.49,100.03,Ses02M_impro06_F005,sad,2.0,2.0,3.0,Ses02F,Yeah.
107.96,110.15,Ses02M_impro06_F006,sad,2.5,1.5,2.5,Ses02F,Totally.
117.4822,118.2464,Ses02M_impro06_F007,sad,2.5,1.0,2.0,Ses02F,Yeah
135.498,140.6869,Ses02M_impro06_F008,sad,2.0,2.5,3.0,Ses02F,"Yes. Well, at least you have a lot of good memories."
145.7747,148.7923,Ses02M_impro06_F009,sad,2.5,2.5,3.0,Ses02F,"She really cared about you, you know."
156.5503,158.1019,Ses02M_impro06_F010,sad,3.5,2.0,3.0,Ses02F,And she was
166.6705,168.5463,Ses02M_impro06_F011,sad,2.5,1.5,2.5,Ses02F,Yeah.
173.6388,178.3072,Ses02M_impro06_F012,sad,3.0,2.0,3.5,Ses02F,Even if you still do she'll- she'll be there.
186.3551,188.9257,Ses02M_impro06_F013,sad,2.5,2.0,3.0,Ses02F,Are you going to be okay?
220.421,223.2463,Ses02M_impro06_F014,sad,2.0,1.5,2.5,Ses02F,"It's going to be okay, I promise."
233.1349,235.1265,Ses02M_impro06_F015,sad,2.5,1.5,2.5,Ses02F,Sure
236.4697,238.2529,Ses02M_impro06_F016,sad,2.5,1.5,2.5,Ses02F,you shouldn't be alone
243.9962,246.0341,Ses02M_impro06_F017,sad,2.5,2.0,2.5,Ses02F,Yes.
252.1016,254.1164,Ses02M_impro06_F018,sad,2.5,2.0,3.0,Ses02F,Yes.
11.52,13.4781,Ses02M_impro06_M000,sad,2.0,1.5,2.5,Ses02M,Kathy died last night.
18.65,23.1,Ses02M_impro06_M001,sad,1.5,2.5,2.5,Ses02M,"yeah, I mean, you know, it was a -"
24.08,39.1144,Ses02M_impro06_M002,sad,1.5,2.5,3.5,Ses02M,"I guess we saw it coming and she lasted a lot - a lot longer than, uh, they expected but you know, I mean when it actually happens it's just a lot harder."
41.14,49.11,Ses02M_impro06_M003,sad,1.5,2.0,3.5,Ses02M,"I mean at least she was home, she wasn't in the hospital anymore,"
51.6,68.52,Ses02M_impro06_M004,sad,1.5,1.5,4.0,Ses02M,"She was with- yeah  She was with Gary, and he said that she was just sitting there and went to sleep, closed her eyes, and that was it."
75.87,85.22,Ses02M_impro06_M005,sad,1.5,2.5,3.5,Ses02M,"Yes. I mean, it's not as rough on me as it is on him but"
85.85,98.7934,Ses02M_impro06_M006,sad,1.5,2.0,3.5,Ses02M,"God, it's you know, we've spent so much time with them it's just really surreal, really weird that we're not going to be able to see her anymore and go"
99.82,106.3,Ses02M_impro06_M007,sad,2.0,2.0,3.5,Ses02M,"out to- out to dinner you know and do the troops to California, I mean."
110.6,117.5764,Ses02M_impro06_M008,sad,1.5,2.5,3.5,Ses02M,"It's just that- I don't know, it's sort it's sort- of a weird thing you know"
118.1717,135.9394,Ses02M_impro06_M009,sad,2.0,3.0,4.0,Ses02M,"not being able to see anyone again, who knows where they really went, you know. I mean, I guess we can just hope that wherever they are now if it's anywhere that it's better I mean."
141.8896,145.6285,Ses02M_impro06_M010,sad,2.5,2.0,2.5,Ses02M,She was [garbage]
148.7303,156.14,Ses02M_impro06_M011,sad,2.5,2.0,3.5,Ses02M,"Yes, I mean she cared about all of us. She was great"
156.17,159.05,Ses02M_impro06_M012,sad,3.0,2.0,3.5,Ses02M,so loving everybody you know.
159.11,165.054,Ses02M_impro06_M013,sad,2.0,1.5,3.0,Ses02M,"Gosh, I just hate I just hate to see her go."
168.14,172.8868,Ses02M_impro06_M014,sad,3.0,2.5,3.0,Ses02M,We were all going take a trip to Europe you know.
179.1531,186.6204,Ses02M_impro06_M015,sad,2.0,1.5,3.0,Ses02M,Yes.  [BREATHING] God.
187.1193,199.208,Ses02M_impro06_M016,sad,1.0,3.5,4.5,Ses02M,"I just -- I just don't get it, like there is just nothing you can do about it you know, it's like just out of your control and it"
199.2311,214.1921,Ses02M_impro06_M017,sad,1.5,3.0,4.5,Ses02M,"just makes it that much harder to deal 'cause as much as you want to, you know, make her better, see her not in any pain, it's like, just I don't know, just has a mind of its own."
215.2678,217.8787,Ses02M_impro06_M018,sad,1.5,2.5,3.5,Ses02M,Then she's gone.
223.9257,233.6212,Ses02M_impro06_M019,sad,2.0,2.0,4.0,Ses02M,"Well, you know I appreciate you coming over and talking to me, I mean it definitely helps"
234.8486,236.6781,Ses02M_impro06_M020,sad,2.5,2.5,2.5,Ses02M,to talk to somebody but
238.2546,243.8107,Ses02M_impro06_M021,sad,2.0,2.0,3.0,Ses02M,"It's just going to take a while, I think."
246.265,248.3433,Ses02M_impro06_M022,sad,2.5,3.0,3.0,Ses02M,Ah.
249.1373,252.0553,Ses02M_impro06_M023,sad,2.5,2.5,2.5,Ses02M,Thank you.
77.75,81.2389,Ses02M_impro07_F014,hap,4.0,4.5,3.5,Ses02F,No but that's an awesome school. That's so cool.
85.2147,86.8093,Ses02M_impro07_F015,hap,3.5,2.5,3.0,Ses02F,"Oh, totally totally."
87.10700000000001,89.15,Ses02M_impro07_F016,hap,3.5,3.0,3.0,Ses02F,you get to like be a part of that.
89.16,93.4853,Ses02M_impro07_F017,hap,3.5,3.0,3.5,Ses02F,"Like you get to be a part of that. Like the, like the- Like a cult."
93.4953,101.52,Ses02M_impro07_F018,hap,4.5,4.5,4.0,Ses02F,"[LAUGHTER] like a- like a- [LAUGHTER] No, but I mean like everywhere you go people know who you are."
105.01,107.0074,Ses02M_impro07_F019,hap,3.5,2.5,3.5,Ses02F,So you know what you are going to do there?
114.23,117.6,Ses02M_impro07_F020,hap,4.0,3.0,3.0,Ses02F,"Okay. They have a lot of good schools, right?"
132.2869,133.924,Ses02M_impro07_F021,hap,3.5,2.5,3.0,Ses02F,"Yes, it's intimate."
148.79,150.85,Ses02M_impro07_F024,hap,4.0,3.5,3.0,Ses02F,I will do the best I can.
166.01,170.8121,Ses02M_impro07_F028,hap,4.0,3.0,3.5,Ses02F,"and we'll explore and you going to have such a good time, you're going to fit in so well, it's going to be awesome"
171.38,175.79,Ses02M_impro07_F029,hap,4.0,3.0,3.0,Ses02F,So Congratulations. That's awesome.
52.09,58.0,Ses02M_impro07_M009,hap,3.0,4.0,4.0,Ses02M,it was you know I wasn't too sure I mean you know it was kind of last minute for like the application
58.01,59.45,Ses02M_impro07_M010,hap,3.0,3.0,2.5,Ses02M,and everything like but
59.46,61.22,Ses02M_impro07_M011,hap,3.5,2.5,2.5,Ses02M,"it was good, yeah. I mean-"
106.86,114.29,Ses02M_impro07_M023,hap,3.5,4.0,2.5,Ses02M,"What's that? ahh Well, you know I'm I'm thinking um I'm leaning towards like communications"
114.3,116.82,Ses02M_impro07_M024,hap,3.0,3.5,2.5,Ses02M,"I-I don't know. Kind of a broad,"
116.83,123.97,Ses02M_impro07_M025,hap,3.5,3.5,4.0,Ses02M,"yeah, I mean a lot-a lot  of good stuff oh, yeah, I mean it's- it's just a really good school; so really, whatever I pick I can't go wrong. I mean I'm just"
123.98,133.33,Ses02M_impro07_M026,hap,4.0,4.0,4.0,Ses02M,"I'm looking forward to getting there. I mean, God, the campus is cool, you know it's like all just very confined I mean just you know it's a college campus you know it's like"
156.41,158.27,Ses02M_impro07_M030,hap,4.0,2.5,3.5,Ses02M,"Oh, alright."
61.0932,63.8674,Ses02M_impro08_F006,neu,3.6667,3.6667,2.3333,Ses02F,"Sorry. Okay. Um-, yes"
63.8928,69.3915,Ses02M_impro08_F007,neu,2.6667,3.6667,2.6667,Ses02F,"Thank you very much. Um  So I have a charge on my credit card that, um, isn't mine."
69.5168,73.9495,Ses02M_impro08_F008,neu,3.0,3.6667,2.6667,Ses02F,"Uh, I don't know where it came from and it's actually quite large, and I don't have the money for it so"
80.9592,88.8614,Ses02M_impro08_F010,neu,3.0,3.3333,2.0,Ses02F,"Okay, it was um- at the [GARBAGE] sorry, it was at a department store, I think it was Macy's or something"
147.8773,151.8393,Ses02M_impro08_F019,neu,2.6667,2.6667,2.0,Ses02F,I did buy one thing on ebay I don't know that might-
187.3229,188.6099,Ses02M_impro08_F023,hap,4.0,3.0,2.3333,Ses02F,Great.
190.8923,191.894,Ses02M_impro08_F024,hap,3.0,2.3333,2.0,Ses02F,Yeah.
199.9925,201.4292,Ses02M_impro08_F025,neu,3.6667,3.3333,2.3333,Ses02F,"Right, right."
204.8688,206.1096,Ses02M_impro08_F026,neu,3.3333,2.6667,2.0,Ses02F,"Okay, great."
208.1123,209.3096,Ses02M_impro08_F027,neu,3.6667,2.6667,2.0,Ses02F,"Yeah, totally."
210.1273,213.703,Ses02M_impro08_F028,hap,4.0,3.0,3.0,Ses02F,Well thank you so much. You've been very helpful. I really appreciate it.
216.1796,218.7792,Ses02M_impro08_F030,hap,3.6667,3.0,2.3333,Ses02F,Thank you very much bye.
3.6166,6.0102,Ses02M_impro08_M000,neu,3.6667,3.0,2.6667,Ses02M,All right. Customer service this is Steve.
22.6205,27.312,Ses02M_impro08_M002,neu,3.3333,3.0,2.6667,Ses02M,"Right. No, yes I know. It is-It is a little frustrating."
37.923,48.3927,Ses02M_impro08_M003,neu,3.6667,3.3333,3.0,Ses02M,"I- I'll give you a little hint, next time if it asks if you're on a rotary phone you know, just stay on the line instead of - instead of hitting one or two to say if you're like on a touch tone"
48.4404,51.375,Ses02M_impro08_M004,neu,3.6667,3.6667,3.0,Ses02M,"pretend like your on a rotary phone, goes straight through to a person."
55.1628,57.5574,Ses02M_impro08_M005,neu,4.0,3.6667,2.6667,Ses02M,I know they don't tell you that kind of thing.
78.1955,82.6714,Ses02M_impro08_M007,neu,3.0,3.3333,2.6667,Ses02M,"Yea. All right. Well, let me-let me look it up here for a second. Uh, so i think"
87.515,90.9077,Ses02M_impro08_M008,neu,3.0,3.3333,2.6667,Ses02M,"Okay, Alright, yeah. I- I see it on here."
94.4263,100.1059,Ses02M_impro08_M009,neu,3.6667,3.0,2.6667,Ses02M,"All right. Well, you know that's, that's what we have all of our protection plans for and everything like that so I mean it's"
100.1566,102.0586,Ses02M_impro08_M010,neu,3.0,3.0,3.0,Ses02M,it- it'll work out fine.
103.2505,112.7768,Ses02M_impro08_M011,neu,3.0,3.3333,3.0,Ses02M,"Yes, we'll get- we'll get rid of it right now. I mean just we're going to have to have you, um, submit something you know, we're going to have to have you mail something in for us, okay."
112.8186,118.1843,Ses02M_impro08_M012,neu,3.0,2.6667,2.6667,Ses02M,"So- So you can um find that application. You have the Internet, you can go to our website."
118.8972,121.636,Ses02M_impro08_M013,neu,3.0,3.0,2.6667,Ses02M,Yeah. Yeah. You get the form right now. and- yeah
121.6487,124.0197,Ses02M_impro08_M014,neu,3.3333,3.3333,2.3333,Ses02M,"We could mail it to you as well, but-"
124.3367,132.5278,Ses02M_impro08_M015,neu,3.0,3.3333,2.6667,Ses02M,"Right. You can go online, print it out, and just fill out the form and um- send it to us um- you know,  regarding the grievance and-"
132.5405,135.3819,Ses02M_impro08_M016,neu,3.0,2.6667,2.6667,Ses02M,and it'll get taken off um- no problem you know
138.8867,140.1928,Ses02M_impro08_M017,neu,3.0,3.0,3.0,Ses02M,Right. I mean we might
140.7806,141.9234,Ses02M_impro08_M018,neu,3.0,2.3333,2.3333,Ses02M,Okay.
144.3452,148.4281,Ses02M_impro08_M019,neu,3.0,2.6667,2.6667,Ses02M,"Uh, I mean have you been shopping around on the Internet and stuff? I mean that you gave-"
149.9623,157.3799,Ses02M_impro08_M020,neu,3.0,2.3333,3.0,Ses02M,"Uh-ha, I mean usually sites are pretty well protected but sometimes I mean information gets out, so"
157.3926,164.5089,Ses02M_impro08_M021,neu,3.3333,2.6667,3.0,Ses02M,so it is a little a little hard in that situation if you want -- you know you can -um- we can- we can issue another credit card.
164.5313,166.1633,Ses02M_impro08_M022,neu,3.0,2.6667,2.6667,Ses02M,"Yeah, yeah. Maybe we'll, uh-"
167.4856,169.3876,Ses02M_impro08_M023,neu,3.0,3.0,2.0,Ses02M,it's a different number and everything
170.5161,172.3926,Ses02M_impro08_M024,neu,3.0,3.3333,2.6667,Ses02M,Yeah. yeah.
172.9118,183.6004,Ses02M_impro08_M025,neu,3.0,3.6667,2.6667,Ses02M,"Yes, um but  for- for that- for that charge we will need you to send something in but we can get you processed immediately for this, for this, for this new card. It still goes to the same address, right?"
